;P_HOUSEHOLD;Q_HOUSEHOLD;P_HEATPUMP;Q_HEATPUMP;P_PV;Q_PV
2020-01-03 12:15:00;14918,211303159933;-108,36266935500716;21933,801887724137;7620,998003617922;1878,2;1,5333333333333332
2020-01-03 12:30:00;18308,234853744525;-112,8425560567108;27157,5208331532;12366,024991374545;1576,6444444444444;1,2000000000000002
2020-01-03 12:45:00;12249,25164794922;-436,6389996895781;40789,70206588108;17660,994004154225;3397,355555555556;2,2666666666666666
2020-01-03 13:00:00;10922,406189206722;-220,94009365577384;27699,624702882804;14550,97573737475;12891,277777777776;9,81111111111111
2020-01-03 13:15:00;10741,290195468582;-399,4042178016566;27925,539102613744;11078,909355550844;5299,8;4,2
2020-01-03 13:30:00;10654,60662393556;-2,1437591033232763;36181,49338197525;13366,210331711702;2161,5777777777776;1,688888888888889
2020-01-03 13:45:00;8340,888967573845;-350,0488526545015;33676,38583912371;17294,39712254989;2908,288888888889;2,4000000000000004
2020-01-03 14:00:00;8418,064680504416;-286,12342279137044;43248,86609437644;17041,89918738901;1941,2666666666669;1,6222222222222222
2020-01-03 14:15:00;9507,262435743542;-677,0547772264089;25341,726972442197;14138,415424092604;1853,2333333333336;1,7
2020-01-03 14:30:00;9891,58221906026;-919,6259993427312;35845,31156721116;18848,607000871503;925,2555555555556;0,9666666666666666
2020-01-03 14:45:00;8847,888900460139;-814,6697752687656;29514,56403208839;15520,750232056766;827,5888888888888;0,8666666666666667
2020-01-03 15:00:00;8064,422776455346;-665,928331982426;19676,90143088233;11800,689461527934;1342,911111111111;1,1555555555555557
2020-01-03 15:15:00;12298,174113549125;-1115,378559407922;28268,630218685976;13287,576453771851;497,6444444444445;0,8333333333333333
2020-01-03 15:30:00;11649,768337843156;-962,789442151452;32071,59097389645;13583,446885204306;179,9;0,6000000000000001
2020-01-03 15:45:00;11085,68967403836;-419,4918919091434;19888,13000533844;14162,213108942253;150,75555555555556;0,4666666666666667
2020-01-03 16:00:00;12877,935247294105;-534,7811111344231;45338,98131355712;19672,554989565742;125,46666666666668;0,5666666666666667
2020-01-03 16:15:00;12832,051222991946;570,7836653007413;23229,35058422089;16669,489222674885;18,844444444444445;0,0333333333333333
2020-01-03 16:30:00;11027,471000332309;256,69888938863954;35954,04099056453;16619,97353762916;0,0;0,0
2020-01-03 16:45:00;10792,74734369914;-297,3027782820988;24197,91380041973;10790,276327617965;0,0;0,0
2020-01-03 17:00:00;13432,616334194605;-921,903331282405;24392,99746349123;12059,338778164649;0,0;0,0
2020-01-03 17:15:00;12552,532645161948;-1147,64055319296;38877,49657895828;18512,925346729484;0,0;0,0
2020-01-03 17:30:00;16248,28020816379;-1201,701885083237;17807,553234969237;10492,253766931428;0,0;0,0
2020-01-03 17:45:00;14307,7508895874;-1203,6452220320691;17430,77555885315;10793,52110669876;0,0;0,0
2020-01-03 18:00:00;12242,478108978272;-1289,70978046788;27122,770628261576;10474,249657519653;0,0;0,0
2020-01-03 18:15:00;10411,149199591742;-1454,138333417311;20445,807821983806;10143,717801094042;0,0;0,0
2020-01-03 18:30:00;10492,402448611792;-1370,4643378407172;35790,07579172982;18338,00124104818;0,0;0,0
2020-01-03 18:45:00;11146,224335394963;-1407,907335758209;19859,926123640264;16880,771701082926;0,0;0,0
2020-01-03 19:00:00;12036,187560696078;-1106,708776648837;33262,652597936;10054,12300392522;0,0;0,0
2020-01-03 19:15:00;10344,843891991508;-1076,2595580811485;20773,38467309741;13701,708545902056;0,0;0,0
2020-01-03 19:30:00;12406,575348239474;-1384,0346687567328;23895,34734344482;13008,201462917848;0,0;0,0
2020-01-03 19:45:00;12757,087674967455;-1300,5879960166085;29661,585495747426;7225,580871568785;0,0;0,0
2020-01-03 20:00:00;11654,494993845625;-1326,1801117539424;29866,73177221082;17375,590117333984;0,0;0,0
2020-01-03 20:15:00;10448,04577848646;-1332,2371120497594;28906,474995062075;17833,692316415563;0,0;0,0
2020-01-03 20:30:00;8396,75900082058;-1343,3866640744325;34700,50796218451;14546,501884444562;0,0;0,0
2020-01-03 20:45:00;8352,5403394911;-1279,4222204433545;30686,58665390017;18077,962222464863;0,0;0,0
2020-01-03 21:00:00;9045,003462049694;-1454,3024464481405;28912,625015057467;18440,592100154023;0,0;0,0
2020-01-03 21:15:00;11124,882544030084;-978,4986644387252;42404,98256452348;16385,55366612541;0,0;0,0
2020-01-03 21:30:00;8306,207669660778;-1069,6404435206205;23801,032127433347;12024,953668371343;0,0;0,0
2020-01-03 21:45:00;8048,813995785184;-966,5505559677064;27985,24570155673;11321,62831420368;0,0;0,0
2020-01-03 22:00:00;7933,4855539109985;-1144,2870011038265;21106,825322341934;14722,02844603062;0,0;0,0
2020-01-03 22:15:00;8870,025449456109;-1011,1100005037446;28022,870732540567;10750,599767876342;0,0;0,0
2020-01-03 22:30:00;10195,487662463718;-1160,3954426277642;23706,035850535503;12155,633330073617;0,0;0,0
2020-01-03 22:45:00;8449,725443776448;-1227,1900000996056;28936,95283421408;9989,453349275063;0,0;0,0
2020-01-03 23:00:00;7944,65689154731;-594,4648873688425;28830,91836871051;12047,86969507005;0,0;0,0
2020-01-03 23:15:00;7352,201444032463;-904,476333481238;28127,38199976816;14948,48256312476;0,0;0,0
2020-01-03 23:30:00;6975,700219260325;-1204,541888011164;36033,38004575305;18881,58533380296;0,0;0,0
2020-01-03 23:45:00;6945,258444764882;-1262,8076660256847;28063,02924372355;12047,460651418893;0,0;0,0
2020-01-04 00:00:00;7031,886774190267;-1249,748332304342;25020,254940032963;13163,917978562247;0,0;0,0
2020-01-04 00:15:00;6377,481438361274;-1175,242443550958;22544,186806689377;12794,648461373652;0,0;0,0
2020-01-04 00:30:00;5507,470004950629;-1173,5032247331392;19996,36058351728;7059,2332278887325;0,0;0,0
2020-01-04 00:45:00;4868,844333055283;-1242,4678872956174;33819,656053193365;11254,941459072958;0,0;0,0
2020-01-04 01:00:00;5080,430667792428;-940,0613372378884;39374,55567591985;15101,48158356879;0,0;0,0
2020-01-04 01:15:00;5129,052326456706;-863,2015551520709;15827,015101401012;11193,37800144619;0,0;0,0
2020-01-04 01:30:00;4895,2967804802765;-857,1472215916133;33581,63842936622;14486,516659300863;0,0;0,0
2020-01-04 01:45:00;4750,67833413018;-784,2793348632144;22399,24404047859;13816,358128052296;0,0;0,0
2020-01-04 02:00:00;4459,257111061945;-1095,6936675933312;24206,301387055715;9541,380988072033;0,0;0,0
2020-01-04 02:15:00;5047,922222858008;-688,4164438361304;35469,82941694257;10274,774103196452;0,0;0,0
2020-01-04 02:30:00;4809,030219268797;-884,2649988338767;26025,708077801577;14256,937674323695;0,0;0,0
2020-01-04 02:45:00;4547,258554882473;-964,0790009922462;36473,44174694484;16842,21289933259;0,0;0,0
2020-01-04 03:00:00;4454,724778027005;-1029,6727760208978;20936,32536930511;7125,500102472299;0,0;0,0
2020-01-04 03:15:00;4740,6659989251;-984,579667140213;31526,682191594457;14457,351884651182;0,0;0,0
2020-01-04 03:30:00;4329,7672247992605;-1286,8185550212838;31693,92641468049;11949,754751586914;0,0;0,0
2020-01-04 03:45:00;4408,315111711288;-1068,7460006468814;13190,885896979433;10602,983211125274;0,0;0,0
2020-01-04 04:00:00;4459,617441050213;-905,2974423812492;34571,67878430682;15587,894088464302;0,0;0,0
2020-01-04 04:15:00;3937,7334398057737;-1264,4541125006158;36171,42547566098;14708,978326251749;0,0;0,0
2020-01-04 04:30:00;4212,694667816163;-844,9808890289735;25483,231218666515;11156,555545318795;0,0;0,0
2020-01-04 04:45:00;4358,369774203831;-878,5732239070868;40781,22270913657;16111,854228485288;0,0;0,0
2020-01-04 05:00:00;4497,374113549127;-952,4098884741484;24941,949640962797;10548,988214312652;0,0;0,0
2020-01-04 05:15:00;4288,770552444458;-976,4923341752766;31396,322653675103;16424,00557081966;0,0;0,0
2020-01-04 05:30:00;5136,103551525539;-1038,844114962634;30086,728567112797;14870,85578116311;0,0;0,0
2020-01-04 05:45:00;5549,757554244992;-792,6481095341375;25747,542190742493;17388,310095119465;0,0;0,0
2020-01-04 06:00:00;6089,410560946997;-856,8536677968185;27693,929407013813;12149,045208844216;0,0;0,0
2020-01-04 06:15:00;6489,248333655466;-639,7258894920353;28811,926393787035;12103,404472435828;0,0;0,0
2020-01-04 06:30:00;5509,649103715683;-1029,283222545519;23746,65877877606;11741,28033500776;0,0;0,0
2020-01-04 06:45:00;5484,91222771539;-1048,9052206542754;30476,358672587092;11149,31654396057;0,0;0,0
2020-01-04 07:00:00;5573,428884336688;-1105,340555593703;25320,425769594007;11240,233877510496;0,0;0,0
2020-01-04 07:15:00;5654,298325644598;-855,469554079903;44405,43851208157;12622,245103109544;0,0;0,0
2020-01-04 07:30:00;6103,682214397858;-1088,2279998911754;34005,894657643614;16593,612116347424;0,0;0,0
2020-01-04 07:45:00;5583,102443525528;-1163,880336014434;28444,542409483587;14522,454900699187;0,0;0,0
2020-01-04 08:00:00;6298,921336237589;-744,9267778860194;30462,987318483985;12107,334109237465;0,0;0,0
2020-01-04 08:15:00;8173,1315549214705;-509,945222800309;41876,1963547177;19780,63132378525;0,0;0,0
2020-01-04 08:30:00;12917,41621598138;-60,13933258453946;34816,75223940743;18708,30588133601;0,0;0,0
2020-01-04 08:45:00;12485,674582841655;-463,8912220348924;33303,50637711421;15090,167548486916;54,45555555555555;0,2
2020-01-04 09:00:00;7043,540990829464;-678,6040014869624;39013,51061401368;16520,381152184804;245,52222222222224;0,5333333333333333
2020-01-04 09:15:00;10137,96178003947;-1031,8127744379967;32962,13559580907;11666,646569156652;260,70000000000005;0,5
2020-01-04 09:30:00;10696,633338673902;-493,7837769307195;33009,74533656966;18729,766535801344;363,3333333333333;0,6333333333333333
2020-01-04 09:45:00;10788,397116385562;-400,7632236356324;40034,48190073439;15953,38932601081;407,6444444444445;0,8666666666666667
2020-01-04 10:00:00;10579,346218956844;-419,0062215040117;38481,24074790206;18049,08188808229;727,4777777777779;0,8999999999999999
2020-01-04 10:15:00;8993,23590333727;-234,85911279993232;34044,061816469846;18735,166545730164;453,25555555555553;0,7666666666666666
2020-01-04 10:30:00;13435,839577780836;-346,365777769436;44471,48138465882;17986,618900836842;606,9444444444445;0,8777777777777778
2020-01-04 10:45:00;15477,892896016438;-63,35077655750207;37970,221750323006;18536,049396238064;628,1222222222223;0,8999999999999999
2020-01-04 11:00:00;13400,255661137904;381,73555574396215;44897,16605794698;21104,49102871419;696,8222222222222;0,8666666666666667
2020-01-04 11:15:00;11380,79701631334;828,7695556783024;31411,87126191456;16691,883231475626;686,1777777777778;0,9666666666666666
2020-01-04 11:30:00;15258,766880544015;635,7281126366719;37598,56925623152;19097,975641165856;746,088888888889;0,7
2020-01-04 11:45:00;14755,256458367248;815,2158886502177;42032,69367801875;17169,517455238747;693,2333333333333;0,9333333333333332
2020-01-04 12:00:00;18665,2267832862;1136,5187810454097;31759,65214968788;14158,884424503643;799,088888888889;0,9333333333333332
2020-01-04 12:15:00;16509,609796312117;974,6403314458804;37799,40947850552;18565,2066916042;1910,988888888889;1,5777777777777775
2020-01-04 12:30:00;16525,446910900548;838,2582269134825;29878,84577694997;17260,619320832357;2138,3555555555554;1,4444444444444444
2020-01-04 12:45:00;11296,083239873253;476,2013341099012;33263,076980580256;19364,137238746214;1124,6555555555556;1,1666666666666663
2020-01-04 13:00:00;11078,230439843075;41,550111088301335;38417,57558657328;19452,122256176997;756,588888888889;0,8333333333333333
2020-01-04 13:15:00;13077,838216823991;-257,2466691579885;31238,896129173703;15107,227230310438;900,3444444444444;1,0333333333333332
2020-01-04 13:30:00;14824,864754486076;-255,48756012295672;44757,37411651611;19662,725874764044;412,31111111111113;0,6666666666666667
2020-01-04 13:45:00;13549,19020139906;-71,77456080648822;30392,64284799365;21060,230121747663;427,7777777777778;0,8333333333333333
2020-01-04 14:00:00;10806,1532315996;-757,8401123046065;35002,40342508951;14978,309919084451;553,588888888889;0,8333333333333333
2020-01-04 14:15:00;11319,493654717346;-856,257331888914;31069,260986836736;21998,419241025706;480,76666666666665;0,7333333333333334
2020-01-04 14:30:00;13683,303582085498;-1235,8846688939675;28626,268690458943;13543,298879157172;450,5333333333333;0,6333333333333333
2020-01-04 14:45:00;11041,890648142497;-1055,3211092947072;26423,585674201087;11567,24688298437;316,9222222222222;0,6666666666666667
2020-01-04 15:00:00;10749,779217444537;-1075,9287822050774;28861,097771973094;15113,064207172383;326,2111111111111;0,6666666666666667
2020-01-04 15:15:00;11085,531997087272;-435,9032206859868;27840,95689987608;12311,743992900843;236,2888888888889;0,7333333333333334
2020-01-04 15:30:00;13531,155449506969;-419,0195554580961;35768,370876704335;19116,90706578361;150,34444444444443;0,4
2020-01-04 15:45:00;11815,064655473505;-774,0753333171197;36481,55528941682;16106,040678188525;156,13333333333333;0,5666666666666667
2020-01-04 16:00:00;14525,451845550544;-779,4745001680321;30914,049847274324;17565,774317023486;147,63333333333333;0,4666666666666667
2020-01-04 16:15:00;11096,862202707924;-635,4833288952292;27668,74759863747;15840,084759298948;43,83333333333333;0,1333333333333333
2020-01-04 16:30:00;13650,913900756845;-622,4132205882215;34307,652548736995;15834,684006290972;0,0;0,0
2020-01-04 16:45:00;14752,24346533882;-836,7921142054922;21786,696232901693;12998,867879051631;0,0;0,0
2020-01-04 17:00:00;11914,715427907298;-788,4660034923714;36716,693780506976;15127,821018293169;0,0;0,0
2020-01-04 17:15:00;12000,637769063303;-1018,3240009794;33150,18079277679;19941,02635539373;0,0;0,0
2020-01-04 17:30:00;13948,772761196564;-856,5992239394109;34819,781333298146;17851,584106646642;0,0;0,0
2020-01-04 17:45:00;14021,864886983234;-974,35422325482;27040,8219599406;11180,647774219511;0,0;0,0
2020-01-04 18:00:00;12692,087220509844;-1213,6615590373688;34128,36789022017;16712,09810809559;0,0;0,0
2020-01-04 18:15:00;11555,168779754646;-1266,9065560487827;39437,1592857467;16677,38843293853;0,0;0,0
2020-01-04 18:30:00;11988,276565382215;-1510,8546669854063;24817,513714800923;17486,04201532867;0,0;0,0
2020-01-04 18:45:00;13408,862313418918;-873,0823324735389;40178,9341309547;16718,292329188185;0,0;0,0
2020-01-04 19:00:00;12215,15377188789;-576,9946677306027;29085,119538243605;15133,519564363687;0,0;0,0
2020-01-04 19:15:00;15654,28823479549;-423,6882255918456;29930,085984834044;14853,256673351912;0,0;0,0
2020-01-04 19:30:00;12907,175649176705;-613,0308870852823;41774,66295597281;17173,40665211148;0,0;0,0
2020-01-04 19:45:00;11495,144660186772;-895,7605565247441;28005,525772370234;18311,825455200684;0,0;0,0
2020-01-04 20:00:00;11117,488541836206;-1247,53955810387;35621,704947217295;15549,372356499556;0,0;0,0
2020-01-04 20:15:00;12676,754683897218;-956,6998897434512;28883,98000193698;17337,90380884143;0,0;0,0
2020-01-04 20:30:00;10748,490113872944;-801,8847775397405;48852,91091453764;21565,24354359707;0,0;0,0
2020-01-04 20:45:00;10019,620781622982;-734,0732219123392;36531,31869756905;17995,198453874065;0,0;0,0
2020-01-04 21:00:00;10587,305343543165;-1015,0960018555328;36396,64894333946;16997,470246036846;0,0;0,0
2020-01-04 21:15:00;10150,791995493577;-1042,2893883774675;32617,57056737476;19685,37922102081;0,0;0,0
2020-01-04 21:30:00;9402,147219933398;-1239,464001585625;33258,9902457661;18287,92922395693;0,0;0,0
2020-01-04 21:45:00;9142,900668504506;-914,1581099396776;30004,70998330644;14452,647129832374;0,0;0,0
2020-01-04 22:00:00;9830,5126730601;-971,7245553454608;36455,786814233965;17416,515478835026;0,0;0,0
2020-01-04 22:15:00;16106,70878681606;-572,39666298454;24335,70509432686;10915,52054656611;0,0;0,0
2020-01-04 22:30:00;10838,946788703071;-601,6260013055052;30448,03999422924;14031,235357713707;0,0;0,0
2020-01-04 22:45:00;8971,125673166913;-1115,5289980971352;36518,869629616216;12390,43543119231;0,0;0,0
2020-01-04 23:00:00;7405,507779312129;-1074,9581084784554;21464,551139407675;16330,922012503946;0,0;0,0
2020-01-04 23:15:00;7807,998768573335;-1171,3799971011963;31720,0728501214;15247,370863856962;0,0;0,0
2020-01-04 23:30:00;6844,6211124844;-1231,0001100242152;42848,65226804951;19405,195218240537;0,0;0,0
2020-01-04 23:45:00;6887,843117650351;-1473,6833341681297;33738,44351676302;16170,48090803888;0,0;0,0
2020-01-05 00:00:00;6327,191108194986;-1251,7577780513298;26697,057102055023;14444,025114368056;0,0;0,0
2020-01-05 00:15:00;5920,313781865438;-1183,5806671354503;25613,916140386784;13696,899586262947;0,0;0,0
2020-01-05 00:30:00;5875,453333494398;-954,697444229572;31354,485443878184;11716,874693645035;0,0;0,0
2020-01-05 00:45:00;5690,4735518985335;-934,4806637928908;36910,294567351935;15549,364786977234;0,0;0,0
2020-01-05 01:00:00;5413,878334214952;-1138,1397770404826;23783,187923664507;13526,79502633412;0,0;0,0
2020-01-05 01:15:00;5198,701995976766;-845,3141120698729;30359,27641651367;13002,803452480312;0,0;0,0
2020-01-05 01:30:00;4915,095557276409;-996,0299980345688;35174,141221714024;18380,4097928471;0,0;0,0
2020-01-05 01:45:00;5018,919887373185;-901,3172237149126;22446,48598935868;13315,191137791338;0,0;0,0
2020-01-05 02:00:00;5007,32178048028;-962,1299995377656;22217,674795267307;11799,36168358591;0,0;0,0
2020-01-05 02:15:00;4851,89000231425;-798,649556069905;18820,39807400173;9594,676445780864;0,0;0,0
2020-01-05 02:30:00;4882,62577934265;-777,7463318166638;27586,626227315268;13981,5355475777;0,0;0,0
2020-01-05 02:45:00;4802,059888966877;-792,2438919910531;35528,583614571864;16396,116419696802;0,0;0,0
2020-01-05 03:00:00;4766,462780676948;-918,5984476348584;25836,500285455902;9744,457316249614;0,0;0,0
2020-01-05 03:15:00;4766,715102216933;-968,175778247146;25314,51879784268;17786,408202176633;0,0;0,0
2020-01-05 03:30:00;4435,163447274103;-1191,0370001475037;31576,388426664136;13538,942445988136;0,0;0,0
2020-01-05 03:45:00;4070,99066526625;-1398,951668166948;26125,215696356023;13012,438332344524;0,0;0,0
2020-01-05 04:00:00;4320,100782606336;-1132,0680006368302;32980,61522401176;15608,87409298155;0,0;0,0
2020-01-05 04:15:00;4327,777112706501;-1069,2146638890083;20330,26480253006;16503,27367491257;0,0;0,0
2020-01-05 04:30:00;4314,1158858829085;-888,1651113734889;26377,79783172607;11595,165989865196;0,0;0,0
