season;dayOfWeek;hour;meanP;stdP;meanQ;stdQ
summer;5;14;23445.61962890625;2572.7074584960938;17.096893310546875;5.980925917625427
summer;5;15;21854.482421875;2525.3877563476562;15.933118343353271;6.000439643859863
summer;5;16;18127.0087890625;2506.1265258789062;13.068158388137817;6.04069983959198
summer;5;17;12572.754150390625;2475.7984619140625;8.83869981765747;5.961512565612793
summer;5;18;6999.308837890625;2451.694091796875;4.799919486045837;5.8607248067855835
summer;5;19;2523.003936767578;2409.6264038085938;1.7254453897476196;5.833913326263428
summer;5;20;476.38653564453125;2393.2605590820312;0.2424222156405449;5.878129839897156
summer;5;21;27.24063992500305;2379.0551147460938;-0.03771235374733805;5.9665374755859375
summer;5;22;-8.382997035980226;2368.7805786132812;-0.05868981219828129;5.8631885051727295
summer;5;23;-69.12212800979614;2363.6444702148438;-0.13842236623167986;5.950210809707642
summer;6;0;-91.39087867736816;2372.7887573242188;-0.13172677066177127;5.814066290855408
summer;6;1;-59.37035369873047;2370.593017578125;-0.08258412964642045;5.904054284095764
summer;6;2;-29.143672943115234;2377.3643188476562;0.0009249048307538241;5.860817193984985
summer;6;3;-40.31606483459473;2378.1781616210938;-0.04353443975560366;5.954146146774292
summer;6;4;33.100364685058594;2361.4322509765625;-0.0770854195579886;5.862224817276001
summer;6;5;23.129840850830078;2344.7911987304688;-0.15604427456855768;5.874499440193176
summer;6;6;223.65871047973633;2370.6914672851562;0.10045104240998624;5.91688871383667
summer;6;7;3258.1676330566406;2415.2393188476562;2.28908234834671;5.944507956504822
summer;6;8;9281.851318359375;2416.43212890625;6.574403285980225;5.883830428123474
summer;6;9;14664.544921875;2482.9638671875;10.449333190917969;6.024125099182129
summer;6;10;19711.9716796875;2527.3612060546875;14.281620025634766;5.986367702484131
summer;6;11;24399.482421875;2583.7745971679688;17.813405990600586;5.988460540771484
summer;6;12;25921.07958984375;2614.2012939453125;18.89709758758545;6.006043314933777
summer;6;13;26369.4150390625;2566.4051513671875;19.325438499450684;5.977426528930664
summer;6;14;23673.21826171875;2528.9570922851562;17.392178535461426;6.024628043174744
summer;6;15;20876.083984375;2487.2936401367188;15.29384160041809;6.009735584259033
summer;6;16;15627.19873046875;2491.365234375;11.268887996673584;5.996666193008423
summer;6;17;9496.651123046875;2456.6879272460938;6.626375198364258;5.893977522850037
summer;6;18;5588.4227294921875;2399.259521484375;3.888588309288025;5.931940793991089
summer;6;19;2531.8402709960938;2436.4251098632812;1.7680838704109192;5.894710063934326
summer;6;20;296.2859134674072;2364.5194702148438;0.2390037607401609;5.8766196966171265
summer;6;21;62.261700451374054;2367.2947387695312;0.046920643653720596;5.878617644309998
summer;6;22;29.449729919433594;2346.4979858398438;0.005318079143762575;5.836120009422302
